Date,Year,Temp,ToBottom,ToBottomNum,TowLength,VolConc,VolSubSample,TotalCount,Diameter,Density
5/11/98,1998,12.3,FALSE,0,10,40,40,0,13,0
5/12/98,1998,8.6,FALSE,0,7,35,35,0,13,0
5/12/98,1998,12.3,FALSE,0,7,44,44,0,13,0
5/12/98,1998,10.2,FALSE,0,10,41,41,0,13,0
5/12/98,1998,9,FALSE,0,10,47,47,0,13,0
5/13/98,1998,10.3,FALSE,0,10,44,44,0,13,0
5/13/98,1998,8.4,FALSE,0,10,42,42,0,13,0
5/13/98,1998,10.3,FALSE,0,10,44,44,0,13,0
5/13/98,1998,10.3,FALSE,0,10,47,47,0,13,0
5/13/98,1998,10.6,FALSE,0,8,42,42,0,13,0
5/14/98,1998,15,FALSE,0,9,31,31,55,13,92
5/14/98,1998,17.2,FALSE,0,8,46,3,184,13,5314
5/14/98,1998,16.6,FALSE,0,8,48,3,11,13,331
5/14/98,1998,16.1,FALSE,0,5,39,39,227,13,684
5/15/98,1998,12.5,TRUE,1,9,37,37,0,13,0
5/15/98,1998,12,FALSE,0,6,50,50,0,13,0
5/15/98,1998,12,FALSE,0,6,32,32,0,13,0
5/15/98,1998,19,FALSE,0,8,34,34,0,13,0
5/15/98,1998,17.5,FALSE,0,3,43,43,0,13,0
5/15/98,1998,12,FALSE,0,6,50,50,0,13,0
5/19/98,1998,17.2,FALSE,0,8,47,47,0,13,0
5/19/98,1998,16.8,FALSE,0,8,44,44,0,13,0
5/19/98,1998,17.8,FALSE,0,6,44,44,1,13,3
5/19/98,1998,17.3,FALSE,0,10,38,38,1,13,2
5/19/98,1998,15.7,FALSE,0,10,46,46,0,13,0
5/20/98,1998,14.3,FALSE,0,10,40,40,21,13,32
5/20/98,1998,15.6,FALSE,0,8,50,50,1,13,2
5/21/98,1998,13,FALSE,0,6,42,42,7,13,18
5/21/98,1998,13.5,FALSE,0,9,42,42,0,13,0
5/25/98,1998,13.9,FALSE,0,10,43,43,11,13,17
5/25/98,1998,13.2,FALSE,0,10,42,42,9,13,14
5/28/98,1998,17.3,FALSE,0,10,42,42,4,13,6
5/28/98,1998,16.8,FALSE,0,10,37,37,6,13,9
5/28/98,1998,15.1,TRUE,1,8,44,44,0,13,0
5/28/98,1998,16.6,FALSE,0,8,42,42,1,13,2
5/28/98,1998,19.3,FALSE,0,8,41,3,33,13,849
5/28/98,1998,16.8,FALSE,0,10,37,37,5,13,8
5/28/98,1998,16.8,FALSE,0,10,35,35,2,13,3
5/28/98,1998,13.8,FALSE,0,10,41,41,2,13,3
5/29/98,1998,19.8,FALSE,0,8,31,3,35,13,681
5/29/98,1998,19.8,FALSE,0,8,33,3,36,13,746
5/29/98,1998,21.8,FALSE,0,9,42,3,156,13,3656
5/29/98,1998,21.5,FALSE,0,4,42,3,884,13,46620
5/29/98,1998,19.8,FALSE,0,8,27,3,34,13,576
6/2/98,1998,17.7,FALSE,0,3,40,40,0,13,0
6/2/98,1998,15,FALSE,0,5,39,39,123,13,371
6/2/98,1998,15,FALSE,0,10,46,46,0,13,0
6/8/98,1998,15,FALSE,0,7,47,47,0,13,0
6/8/98,1998,15.2,FALSE,0,5,41,41,0,13,0
6/8/98,1998,14.7,FALSE,0,8,43,43,0,13,0
6/8/98,1998,14.1,FALSE,0,10,40,40,0,13,0
6/8/98,1998,16.2,FALSE,0,8,39,39,1,13,2
6/9/98,1998,14.2,FALSE,0,10,43,43,36,13,54
6/9/98,1998,14,TRUE,1,7,38,38,2,13,4
6/9/98,1998,14.2,FALSE,0,10,40,40,41,13,62
6/9/98,1998,14.3,FALSE,0,10,44,44,14,13,21
6/9/98,1998,14.2,FALSE,0,10,40,40,33,13,50
6/9/98,1998,14.8,TRUE,1,8,42,42,0,13,0
6/10/98,1998,14.8,FALSE,0,10,40,40,4,13,6
6/10/98,1998,15.5,TRUE,1,8,32,32,0,13,0
6/10/98,1998,15.2,FALSE,0,10,42,42,2,13,3
6/10/98,1998,14.3,FALSE,0,10,39,39,0,13,0
6/10/98,1998,17,TRUE,1,9,39,39,5,13,8
6/11/98,1998,14.2,FALSE,0,10,45,45,5,13,8
6/11/98,1998,18.5,FALSE,0,8,38,38,17,13,32
6/16/98,1998,16.8,FALSE,0,10,45,45,0,13,0
6/16/98,1998,16.9,FALSE,0,8,43,43,0,13,0
6/17/98,1998,19.7,FALSE,0,7,200,3,852,13,122266
6/17/98,1998,20.2,FALSE,0,3,200,3,42,13,14063
6/17/98,1998,21.2,FALSE,0,8,100,3,333,13,20907
6/17/98,1998,22.2,FALSE,0,8,300,3,719,13,135423
6/19/98,1998,19.8,FALSE,0,5,42,42,0,13,0
6/19/98,1998,19.8,FALSE,0,5,42,42,0,13,0
6/19/98,1998,22,FALSE,0,3,40,40,0,13,0
6/19/98,1998,19.2,TRUE,1,9,44,44,169,13,283
6/19/98,1998,22,FALSE,0,7,37,37,21,13,45
6/19/98,1998,19.8,FALSE,0,5,37,37,124,13,374
6/22/98,1998,22.5,FALSE,0,6,46,46,0,13,0
6/22/98,1998,17.2,FALSE,0,10,41,41,0,13,0
6/22/98,1998,26,FALSE,0,8,44,44,0,13,0
6/23/98,1998,20.5,TRUE,1,8,43,43,72,13,136
6/23/98,1998,18.3,FALSE,0,10,37,37,215,13,324
6/23/98,1998,21.2,FALSE,0,10,45,3,620,13,14013
6/23/98,1998,17.5,TRUE,1,8,40,40,37,13,70
6/24/98,1998,17.2,FALSE,0,10,42,42,26,13,39
6/24/98,1998,18.2,TRUE,1,9,37,37,12,13,20
6/24/98,1998,24,FALSE,0,8,150,3,766,13,72138
6/24/98,1998,20.2,FALSE,0,10,110,3,415,13,22928
6/24/98,1998,21.4,FALSE,0,10,41,3,388,13,7990
6/25/98,1998,20.1,FALSE,0,10,41,3,36,13,741
6/25/98,1998,21.8,FALSE,0,8,40,3,52,13,1306
6/25/98,1998,20.1,FALSE,0,10,38,3,21,13,401
6/25/98,1998,20.1,FALSE,0,10,42,3,23,13,485
6/25/98,1998,21.8,FALSE,0,8,44,3,39,13,1077
6/25/98,1998,21.8,FALSE,0,8,45,3,40,13,1130
6/30/98,1998,21.1,FALSE,0,10,35,35,17,13,26
6/30/98,1998,21,FALSE,0,8,45,45,26,13,49
7/7/98,1998,22,FALSE,0,10,35,3,438,13,7700
7/7/98,1998,21.8,FALSE,0,8,100,3,588,13,36916
7/7/98,1998,22,FALSE,0,8,50,3,43,13,1350
7/7/98,1998,21.1,FALSE,0,4,32,3,1074,13,43155
7/8/98,1998,20.2,FALSE,0,8,42,42,5,13,9
7/8/98,1998,20.1,FALSE,0,6,38,38,0,13,0
7/8/98,1998,19.9,FALSE,0,10,40,40,7,13,11
7/10/98,1998,19,FALSE,0,6,105,3,401,13,35246
7/10/98,1998,19,FALSE,0,6,100,3,270,13,22602
7/10/98,1998,19,TRUE,1,7,42,3,495,13,14917
7/10/98,1998,19,FALSE,0,6,100,3,263,13,22016
7/13/98,1998,19,FALSE,0,8,37,3,714,13,16586
7/13/98,1998,18.3,FALSE,0,10,50,3,344,13,8639
7/13/98,1998,19,FALSE,0,10,48,3,75,13,1808
7/13/98,1998,19.2,TRUE,1,8,35,35,14,13,26
7/14/98,1998,18.8,FALSE,0,10,36,3,39,13,705
7/14/98,1998,18.8,FALSE,0,10,34,3,54,13,922
7/14/98,1998,20.1,FALSE,0,8,100,3,525,13,32961
7/14/98,1998,18.8,FALSE,0,10,34,3,46,13,786
7/16/98,1998,20,TRUE,1,6,44,3,15,20,233
7/16/98,1998,22,FALSE,0,5,250,3,821,20,87111
7/16/98,1998,21.2,FALSE,0,10,200,3,825,20,35014
7/20/98,1998,24.3,FALSE,0,5,200,3,26,20,2207
7/20/98,1998,25.8,FALSE,0,8,200,3,140,20,7427
7/20/98,1998,22.4,FALSE,0,6,200,3,133,20,9408
7/20/98,1998,23,FALSE,0,4,100,3,383,20,20319
7/21/98,1998,23,FALSE,0,5,250,250,0,20,0
7/21/98,1998,20.8,FALSE,0,10,120,120,4,20,3
7/21/98,1998,22.5,FALSE,0,5,250,250,1,20,1
7/22/98,1998,21,TRUE,1,5,50,3,811,20,17210
7/22/98,1998,22.8,FALSE,0,3,50,50,0,20,0
7/22/98,1998,22.7,FALSE,0,3,50,50,12,20,25
7/22/98,1998,21,FALSE,0,6,200,3,659,20,46615
7/27/98,1998,21,TRUE,1,8,40,40,43,13,81
7/27/98,1998,21,FALSE,0,10,155,3,279,13,21720
7/27/98,1998,20,FALSE,0,10,41,3,314,13,6466
7/27/98,1998,21,TRUE,1,8,150,3,346,13,32584
7/28/98,1998,20.1,FALSE,0,10,37,3,123,13,2286
7/28/98,1998,20.1,FALSE,0,10,44,3,93,13,2055
7/28/98,1998,20.1,FALSE,0,10,38,3,114,13,2176
7/28/98,1998,21,FALSE,0,9,32,3,180,13,3214
7/29/98,1998,21.4,FALSE,0,10,50,50,0,13,0
7/29/98,1998,22.3,FALSE,0,8,37,37,0,13,0
7/30/98,1998,21.1,FALSE,0,10,250,3,565,13,70945
7/30/98,1998,21,TRUE,1,8,40,3,93,13,2336
7/30/98,1998,21,FALSE,0,8,250,3,150,13,23544
7/30/98,1998,21,FALSE,0,10,250,3,504,13,63285
7/30/98,1998,21.2,FALSE,0,10,250,3,463,13,58137
8/3/98,1998,21.8,FALSE,0,4,27,3,32,13,1085
8/3/98,1998,22.8,FALSE,0,8,150,3,26,13,2449
8/3/98,1998,21.8,FALSE,0,10,100,3,313,13,15721
8/3/98,1998,21.8,FALSE,0,4,30,3,38,13,1431
8/3/98,1998,22,FALSE,0,9,41,3,390,13,8924
8/3/98,1998,21.8,FALSE,0,4,24,3,54,13,1627
8/4/98,1998,21.2,FALSE,0,6,46,46,0,13,0
8/4/98,1998,21.2,FALSE,0,10,47,47,13,13,20
8/4/98,1998,21.2,FALSE,0,10,45,45,0,13,0
8/4/98,1998,21.2,FALSE,0,8,150,150,0,13,0
8/4/98,1998,21.2,TRUE,1,8,43,43,4,13,8
8/5/98,1998,23.6,FALSE,0,7,43,43,0,13,0
8/5/98,1998,22.7,FALSE,0,6,150,3,324,13,40683
8/5/98,1998,21.2,TRUE,1,9,49,3,431,13,11786
8/5/98,1998,23.2,FALSE,0,3,45,45,0,13,0
8/7/98,1998,21,TRUE,1,10,43,3,137,13,2959
8/7/98,1998,22,TRUE,1,11,50,50,2,13,3
8/7/98,1998,19.9,FALSE,0,10,50,3,577,13,14490
8/7/98,1998,21.2,FALSE,0,10,200,3,172,13,17278
8/10/98,1998,19.2,FALSE,0,10,45,45,29,13,44
8/10/98,1998,21.2,FALSE,0,8,38,3,82,13,1956
8/11/98,1998,21.8,FALSE,0,10,47,47,0,13,0
8/11/98,1998,22,FALSE,0,10,42,3,420,13,8860
8/11/98,1998,21.8,FALSE,0,10,48,3,200,13,4822
8/11/98,1998,22,FALSE,0,9,43,43,2,13,3
8/11/98,1998,21,FALSE,0,11,40,3,42,13,767
8/11/98,1998,20.2,TRUE,1,9,38,38,11,13,18
8/20/98,1998,22.1,FALSE,0,8,47,3,83,13,2449
8/20/98,1998,20.1,FALSE,0,10,150,3,250,13,18835
8/20/98,1998,20.1,FALSE,0,10,160,3,198,13,15912
8/20/98,1998,21.1,FALSE,0,4,40,40,43,13,162
8/20/98,1998,21.1,FALSE,0,4,37,37,56,13,211
8/20/98,1998,21.1,FALSE,0,4,37,37,70,13,264
8/20/98,1998,20.1,FALSE,0,10,150,3,180,13,13561
8/20/98,1998,19.8,FALSE,0,7,36,36,42,13,90
8/21/98,1998,21.2,FALSE,0,6,42,42,0,13,0
8/21/98,1998,21.2,FALSE,0,3,41,41,0,13,0
8/21/98,1998,20.1,FALSE,0,7,47,47,0,13,0
8/21/98,1998,20.3,FALSE,0,7,42,42,0,13,0
8/21/98,1998,19,TRUE,1,6,34,3,229,13,6518
8/21/98,1998,19,TRUE,1,8,35,3,55,13,1209
8/26/98,1998,20.7,FALSE,0,10,43,43,0,13,0
8/26/98,1998,20.2,FALSE,0,11,35,35,0,13,0
8/27/98,1998,20.8,TRUE,1,8,32,32,0,13,0
8/27/98,1998,19.2,FALSE,0,10,44,3,94,13,2077
8/27/98,1998,19.2,TRUE,1,9,37,3,237,13,4894
8/27/98,1998,19.3,FALSE,0,10,150,3,229,13,17253
8/27/98,1998,21,FALSE,0,10,50,50,0,13,0
8/28/98,1998,22,FALSE,0,10,37,3,65,13,1208
8/28/98,1998,21.8,FALSE,0,10,44,3,19,13,420
8/28/98,1998,19.9,FALSE,0,10,41,3,109,13,2245
8/28/98,1998,22.6,FALSE,0,8,40,40,16,13,30
8/28/98,1998,22.3,TRUE,1,8,38,38,13,13,24
8/31/98,1998,21.2,FALSE,0,8,37,37,0,13,0
8/31/98,1998,19.8,FALSE,0,10,38,3,32,13,611
8/31/98,1998,19.8,FALSE,0,10,37,3,25,13,465
8/31/98,1998,19.8,FALSE,0,10,35,3,25,13,439
9/1/98,1998,21.2,FALSE,0,10,46,3,82,13,1895
9/1/98,1998,22,FALSE,0,4,39,3,210,13,10284
9/1/98,1998,21.2,FALSE,0,10,43,3,78,13,1685
9/1/98,1998,21.2,FALSE,0,10,35,3,106,13,1863
9/1/98,1998,22,FALSE,0,9,150,3,468,13,39177
9/1/98,1998,20.1,FALSE,0,8,35,3,188,13,4131
9/2/98,1998,21.2,FALSE,0,7,45,3,29,13,936
9/2/98,1998,21.2,FALSE,0,5,40,3,58,13,2331
9/8/98,1998,19,TRUE,1,8,45,45,0,13,0
9/8/98,1998,18,FALSE,0,10,47,3,90,13,2125
9/8/98,1998,18.4,FALSE,0,10,47,3,100,13,2361
9/8/98,1998,18.4,FALSE,0,10,39,3,81,13,1587
9/8/98,1998,19.2,TRUE,1,8,40,40,99,13,186
9/8/98,1998,18.4,FALSE,0,10,34,3,102,13,1742
9/9/98,1998,18.2,FALSE,0,6,50,50,0,13,0
9/9/98,1998,17,FALSE,0,5,42,42,0,13,0
9/9/98,1998,17.2,FALSE,0,3,48,48,2,13,10
9/9/98,1998,17.7,FALSE,0,7,50,50,0,13,0
9/17/98,1998,17.8,FALSE,0,8,44,44,1,13,2
9/17/98,1998,18,FALSE,0,10,44,44,0,13,0
9/17/98,1998,17.5,FALSE,0,10,43,43,0,13,0
9/18/98,1998,17.7,FALSE,0,10,43,43,24,13,36
9/18/98,1998,17.3,FALSE,0,10,45,45,20,13,30
9/18/98,1998,17.3,FALSE,0,10,44,44,29,13,44
9/18/98,1998,17.5,TRUE,1,10,36,36,3,13,5
9/18/98,1998,17.3,FALSE,0,10,45,45,24,13,36
9/18/98,1998,17.6,TRUE,1,10,40,40,9,13,14
9/21/98,1998,18,FALSE,0,10,48,3,10,13,241
9/21/98,1998,17.9,FALSE,0,9,34,34,56,13,94
9/22/98,1998,18.2,FALSE,0,11,40,3,76,13,1388
9/22/98,1998,18.1,FALSE,0,10,37,3,53,13,985
9/22/98,1998,18,FALSE,0,4,41,3,45,13,2317
9/22/98,1998,18.2,FALSE,0,9,42,42,48,13,80
9/24/98,1998,15,FALSE,0,5,44,44,5,13,15
9/24/98,1998,15,FALSE,0,5,37,37,7,13,21
9/24/98,1998,15.2,TRUE,1,11,39,39,10,13,14
9/24/98,1998,15,FALSE,0,5,44,44,6,13,18
9/25/98,1998,14.1,FALSE,0,3,51,51,0,13,0
9/29/98,1998,15,FALSE,0,10,29,29,1,13,2
9/29/98,1998,15,FALSE,0,10,43,43,7,13,11
9/29/98,1998,15,TRUE,1,8,37,37,0,13,0
9/29/98,1998,15,TRUE,1,8,39,39,0,13,0
9/30/98,1998,15.5,FALSE,0,5,48,48,0,13,0
9/30/98,1998,15,FALSE,0,5,50,50,0,13,0
10/5/98,1998,13.8,FALSE,0,8,38,38,0,13,0
10/5/98,1998,13.8,FALSE,0,10,44,44,0,13,0
10/5/98,1998,14.2,FALSE,0,10,45,45,0,13,0
10/6/98,1998,13.7,FALSE,0,10,42,42,1,13,2
10/6/98,1998,13,FALSE,0,8,28,28,0,13,0
10/6/98,1998,13.7,FALSE,0,10,46,46,1,13,2
10/6/98,1998,13.5,TRUE,1,8,35,35,0,13,0
10/13/98,1998,14.8,TRUE,1,8,28,28,1,13,2
10/16/98,1998,12.8,FALSE,0,6,37,37,0,13,0
10/16/98,1998,12.8,TRUE,1,9,28,28,0,13,0
4/15/99,1999,6.5,FALSE,0,8,37,37,0,13,0
4/15/99,1999,8.5,FALSE,0,4,35,35,0,13,0
4/15/99,1999,8,FALSE,0,7,33,33,0,13,0
4/15/99,1999,6.8,FALSE,0,8,40,40,0,13,0
4/19/99,1999,2.8,FALSE,0,10,48,48,0,13,0
4/19/99,1999,4.7,FALSE,0,10,47,47,0,13,0
4/21/99,1999,5,FALSE,0,5,44,44,0,13,0
4/21/99,1999,7.1,FALSE,0,5,42,42,0,13,0
4/21/99,1999,7.7,FALSE,0,7,48,48,0,13,0
4/21/99,1999,4.1,TRUE,1,8,40,40,0,13,0
4/21/99,1999,8,FALSE,0,3,42,42,0,13,0
4/30/99,1999,4,FALSE,0,10,42,42,0,13,0
5/3/99,1999,10,TRUE,1,8,44,44,0,13,0
5/3/99,1999,16.5,FALSE,0,8,35,35,0,13,0
5/3/99,1999,16.5,FALSE,0,7,44,44,0,13,0
5/5/99,1999,13,FALSE,0,9,34,34,0,13,0
5/5/99,1999,13.5,FALSE,0,10,50,50,0,13,0
5/12/99,1999,7.5,FALSE,0,8,50,50,0,13,0
5/12/99,1999,12,FALSE,0,7,50,50,0,13,0
5/13/99,1999,6,FALSE,0,8,41,41,0,13,0
5/13/99,1999,6,FALSE,0,7,40,40,0,13,0
5/14/99,1999,4.8,FALSE,0,10,50,50,0,13,0
5/14/99,1999,10.7,FALSE,0,10,46,46,0,13,0
5/14/99,1999,11,FALSE,0,8,35,35,0,13,0
5/14/99,1999,5.8,FALSE,0,10,44,44,0,13,0
5/17/99,1999,14.3,FALSE,0,8,42,42,6,13,11
5/17/99,1999,14.5,FALSE,0,7,36,36,8,13,17
5/17/99,1999,16.5,FALSE,0,3,45,3,605,13,45581
5/17/99,1999,17,FALSE,0,7,34,3,321,13,7831
5/19/99,1999,9.2,FALSE,0,10,50,50,0,13,0
5/19/99,1999,13.2,FALSE,0,5,43,43,0,13,0
5/21/99,1999,11.7,TRUE,1,7,35,35,7,13,15
5/21/99,1999,12.2,FALSE,0,5,45,45,0,13,0
5/24/99,1999,10.8,TRUE,1,8,42,42,0,13,0
5/24/99,1999,13.5,FALSE,0,8,45,45,0,13,0
5/25/99,1999,11.8,FALSE,0,7,47,47,0,13,0
6/1/99,1999,19.6,FALSE,0,3,200,3,803,13,268879
6/1/99,1999,19.6,FALSE,0,7,35,3,582,13,14616
6/1/99,1999,21.5,FALSE,0,7,400,3,1129,13,324032
6/1/99,1999,19.2,FALSE,0,8,38,3,75,13,2982
6/2/99,1999,18.2,FALSE,0,8,44,44,8,13,15
6/2/99,1999,16.6,FALSE,0,10,50,50,0,13,0
6/2/99,1999,14,FALSE,0,10,44,44,150,13,226
6/2/99,1999,16.7,FALSE,0,10,44,44,18,13,27
6/3/99,1999,18.2,FALSE,0,3,36,36,0,13,0
6/3/99,1999,18.5,FALSE,0,5,42,42,0,13,0
6/3/99,1999,20.2,FALSE,0,5,50,50,0,13,0
6/3/99,1999,19,FALSE,0,6,37,37,0,13,0
6/3/99,1999,15.2,FALSE,0,10,38,38,0,13,0
6/4/99,1999,15,FALSE,0,6,44,44,122,13,306
6/4/99,1999,11.5,FALSE,0,8,47,47,0,13,0
6/4/99,1999,14,FALSE,0,10,43,3,55,13,1188
6/4/99,1999,12,FALSE,0,10,44,3,20,13,442
6/7/99,1999,13.2,FALSE,0,10,47,3,32,13,755
6/7/99,1999,14.7,TRUE,1,8,37,3,100,13,2323
6/7/99,1999,13.2,FALSE,0,10,48,3,34,13,820
6/9/99,1999,20,TRUE,1,8,43,3,266,13,7181
6/14/99,1999,20,FALSE,0,7,200,3,575,13,82515
6/14/99,1999,19,FALSE,0,8,43,3,270,13,7289
6/14/99,1999,22,FALSE,0,8,200,3,506,13,63536
6/14/99,1999,22,FALSE,0,4,200,3,523,13,131342
6/16/99,1999,16,FALSE,0,10,200,3,497,13,49925
6/16/99,1999,16.8,FALSE,0,10,40,3,204,13,4098
6/16/99,1999,17.5,TRUE,1,8,50,50,83,13,156
6/16/99,1999,15.5,TRUE,1,7,36,3,405,13,10461
6/17/99,1999,20,FALSE,0,7,48,48,14,13,30
6/17/99,1999,19.5,FALSE,0,3,44,44,0,13,0
6/17/99,1999,18.3,TRUE,1,5,32,3,397,13,12762
6/21/99,1999,16.5,FALSE,0,8,44,3,20,13,552
6/21/99,1999,18.2,FALSE,0,10,100,3,335,13,16826
6/21/99,1999,17.8,FALSE,0,10,49,3,641,13,15776
6/22/99,1999,20.1,FALSE,0,10,38,38,1,13,2
6/22/99,1999,20.5,FALSE,0,8,41,41,99,13,186
6/23/99,1999,21.2,FALSE,0,5,48,48,0,13,0
6/23/99,1999,19.2,FALSE,0,10,43,43,0,13,0
6/23/99,1999,20.6,FALSE,0,5,43,43,2,13,6
6/24/99,1999,20,TRUE,1,8,41,3,128,13,3295
7/1/99,1999,18.4,FALSE,0,10,48,3,524,13,12633
7/1/99,1999,19,FALSE,0,6,45,3,105,13,3955
7/1/99,1999,25,FALSE,0,8,45,3,349,13,9860
7/1/99,1999,20.6,FALSE,0,8,42,3,517,13,13633
7/1/99,1999,20.8,FALSE,0,3,43,43,30,13,151
7/6/99,1999,20,TRUE,1,5,75,3,313,13,23581
7/6/99,1999,20,TRUE,1,7,47,47,75,13,161
7/6/99,1999,21.2,FALSE,0,10,150,3,491,13,36992
7/6/99,1999,20.2,FALSE,0,10,150,3,928,13,69915
7/7/99,1999,22.5,TRUE,1,7,100,3,212,13,15211
7/8/99,1999,19.8,FALSE,0,10,42,42,212,13,319
7/8/99,1999,19.8,FALSE,0,10,45,45,212,13,319
7/8/99,1999,20.5,FALSE,0,8,40,40,56,13,105
7/8/99,1999,20.5,FALSE,0,8,35,35,45,13,85
7/12/99,1999,19,FALSE,0,5,50,50,1,13,3
7/12/99,1999,19.2,FALSE,0,3,47,47,0,13,0
7/12/99,1999,19,FALSE,0,5,37,3,139,13,5166
7/14/99,1999,19.3,FALSE,0,10,43,43,0,13,0
7/14/99,1999,20.7,FALSE,0,8,83,83,20,13,38
7/14/99,1999,19.7,FALSE,0,5,36,36,6,13,18
7/15/99,1999,20,TRUE,1,8,38,3,133,13,3173
7/16/99,1999,20.2,FALSE,0,10,100,3,898,13,45103
7/16/99,1999,20,TRUE,1,8,100,3,294,13,18458
7/16/99,1999,19.2,FALSE,0,10,42,3,366,13,7721
7/16/99,1999,17.6,FALSE,0,8,41,3,18,13,463
7/19/99,1999,21,FALSE,0,8,48,3,638,13,19227
7/19/99,1999,21.5,FALSE,0,8,48,3,76,13,2290
7/19/99,1999,21,FALSE,0,7,200,3,653,13,93708
7/19/99,1999,21,FALSE,0,3,46,3,313,13,24105
7/20/99,1999,19,FALSE,0,10,200,3,1006,13,101056
7/20/99,1999,19.6,FALSE,0,10,200,3,218,13,21899
7/20/99,1999,19.8,TRUE,1,8,45,45,183,13,345
7/20/99,1999,0,TRUE,1,6,39,3,51,13,1665
7/21/99,1999,18.7,FALSE,0,10,100,3,517,13,25967
7/22/99,1999,20.4,FALSE,0,10,50,50,16,13,24
7/22/99,1999,21,FALSE,0,8,42,42,46,13,87
7/26/99,1999,21.6,FALSE,0,2,50,50,0,13,0
7/26/99,1999,21,FALSE,0,5,150,3,297,13,44752
7/26/99,1999,21.3,TRUE,1,6,47,3,44,13,1731
7/26/99,1999,22,FALSE,0,4,48,48,0,13,0
7/27/99,1999,22.8,FALSE,0,5,47,47,0,13,0
7/27/99,1999,23.1,FALSE,0,5,52,52,0,13,0
7/27/99,1999,21.3,FALSE,0,10,48,48,1,13,2
7/28/99,1999,21.2,FALSE,0,10,150,3,405,13,30513
7/28/99,1999,21.2,FALSE,0,10,49,3,641,13,15776
7/28/99,1999,21.5,FALSE,0,10,33,3,340,13,5635
7/28/99,1999,21,TRUE,1,10,36,3,327,13,5913
7/29/99,1999,21.2,FALSE,0,9,48,3,304,13,8143
7/29/99,1999,22,FALSE,0,8,200,3,161,13,20216
7/29/99,1999,22,TRUE,1,7,200,3,359,13,51518
7/29/99,1999,21.8,FALSE,0,3,28,3,73,13,3422
8/2/99,1999,22,TRUE,1,7,41,41,21,13,45
8/2/99,1999,21.2,FALSE,0,10,100,3,263,13,13210
8/2/99,1999,20.4,FALSE,0,10,100,3,243,13,12205
8/2/99,1999,19.6,TRUE,1,5,42,3,168,13,7088
8/3/99,1999,20,FALSE,0,10,150,3,322,13,24259
8/3/99,1999,20,FALSE,0,9,44,3,93,13,2284
8/4/99,1999,22,FALSE,0,10,50,50,0,13,0
8/4/99,1999,21,FALSE,0,9,50,50,40,13,67
8/6/99,1999,20.8,FALSE,0,5,50,3,466,13,23406
8/6/99,1999,21,TRUE,1,5,50,3,71,13,3566
8/6/99,1999,20.3,FALSE,0,3,40,40,0,13,0
8/6/99,1999,21,FALSE,0,4,50,50,4,13,15
8/10/99,1999,18.5,FALSE,0,9,43,3,52,13,1248
8/10/99,1999,18,FALSE,0,10,100,3,372,13,18684
8/10/99,1999,18,TRUE,1,8,42,3,94,13,2479
8/10/99,1999,18.3,FALSE,0,10,100,3,553,13,27775
8/11/99,1999,20.1,FALSE,0,9,48,3,760,13,20358
8/11/99,1999,21.7,FALSE,0,6,48,3,297,13,11934
8/11/99,1999,18.8,FALSE,0,10,150,3,385,13,29006
8/12/99,1999,18.5,FALSE,0,10,44,44,7,13,11
8/12/99,1999,20.4,FALSE,0,10,44,44,1,13,2
8/18/99,1999,18.2,TRUE,1,7,45,45,12,13,26
8/18/99,1999,20,FALSE,0,10,47,3,298,13,7035
8/20/99,1999,21.5,TRUE,1,5,42,3,38,13,1603
8/20/99,1999,24.5,FALSE,0,5,100,100,0,13,0
8/20/99,1999,24,FALSE,0,3,50,50,0,13,0
8/20/99,1999,23,FALSE,0,5,41,41,0,13,0
8/20/99,1999,23,FALSE,0,5,94,94,7,13,21
8/20/99,1999,22,FALSE,0,5,37,3,482,13,17915
8/23/99,1999,22.5,FALSE,0,8,47,3,70,13,2066
8/23/99,1999,21,FALSE,0,10,40,3,290,13,5826
8/23/99,1999,21,FALSE,0,7,250,3,1088,13,195166
8/23/99,1999,20.7,FALSE,0,8,47,3,508,13,14990
8/23/99,1999,22.3,FALSE,0,3,38,3,86,13,5471
8/23/99,1999,21.3,FALSE,0,9,300,3,587,13,98276
8/24/99,1999,22,FALSE,0,10,100,3,209,13,10497
8/24/99,1999,21.8,FALSE,0,8,44,3,18,13,497
8/24/99,1999,20.8,FALSE,0,10,38,3,170,13,3245
8/24/99,1999,21,FALSE,0,8,41,3,7,13,180
8/26/99,1999,22.2,FALSE,0,10,45,45,1,13,2
8/26/99,1999,22,FALSE,0,8,42,42,2,13,4
8/30/99,1999,21.5,FALSE,0,5,49,49,0,13,0
8/30/99,1999,20.8,FALSE,0,10,50,50,0,13,0
8/31/99,1999,20.2,FALSE,0,10,44,3,66,13,1459
8/31/99,1999,20.7,FALSE,0,10,43,3,170,13,3672
9/1/99,1999,22,TRUE,1,7,130,130,3,13,6
9/1/99,1999,22,TRUE,1,7,37,37,18,13,39
9/1/99,1999,22,FALSE,0,3,47,47,0,13,0
9/1/99,1999,21.3,FALSE,0,5,32,3,11,13,354
9/1/99,1999,22.5,FALSE,0,6,46,46,0,13,0
9/7/99,1999,22,FALSE,0,9,50,3,68,13,1897
9/7/99,1999,23,FALSE,0,9,43,3,990,13,23757
9/7/99,1999,22.3,FALSE,0,3,40,3,415,13,27792
9/7/99,1999,23,FALSE,0,8,43,3,132,13,3564
